#{"t_start": 1643878673.3319073, "env_id": "happinize-v1"}
r,l,t
330.329548,42,0.022773
381.296078,46,0.043326
413.230761,49,4.31813
313.288099,41,6.542034
370.344611,49,17.847327
417.042641,57,25.397641
327.942144,44,37.979688
360.607924,50,49.456636
122.273011,15,55.963507
296.692496,38,62.368604
277.680032,36,63.678044
239.972775,30,64.839957
285.199776,38,66.963452
372.563518,51,75.947172
376.432804,51,79.424874
295.798892,40,94.352151
247.664692,31,95.966787
343.701316,45,99.684101
319.516745,38,106.922286
386.266372,50,112.808968
338.269098,42,118.547494
341.160394,47,135.779201
213.208714,25,135.797507
391.929062,52,156.199989
385.555488,52,168.457827
402.004677,55,174.707929
362.254443,51,182.864476
353.784707,51,184.273786
339.570623,44,193.239075
179.596025,22,195.721615
225.667767,27,195.751066
141.668754,17,196.998121
319.524737,40,204.350655
312.333167,40,212.649804
398.171763,53,219.49014
261.533432,32,224.503276
363.098553,50,236.299843
262.283026,32,246.794599
359.997973,48,251.702125
355.754444,45,259.963953
282.448053,35,273.347648
326.442847,42,283.696714
408.470255,56,292.968865
406.581595,55,298.15946
318.664338,40,307.001619
208.581446,24,307.014153
372.183862,49,312.594229
382.350219,49,326.806234
279.940517,34,348.903569
109.371623,13,348.916772
221.626437,25,349.899816
320.022292,42,352.97939
263.007373,31,354.044981
337.960518,45,358.487714
187.172695,22,367.140086
355.701193,47,385.513685
352.370485,46,396.312132
280.786026,35,400.37008
295.029952,37,407.371963
371.467422,49,414.468926
314.243823,40,426.598959
302.421922,39,431.374315
392.643939,50,441.636517
354.677899,47,443.422719
345.645749,45,452.967131
436.037461,58,453.749838
387.386415,51,464.673348
267.80188,34,468.569093
418.852698,56,480.802768
311.64357,39,489.261423
385.939839,52,504.5688
353.180586,47,507.152228
257.663197,32,516.818148
304.888438,38,522.110933
396.306777,53,541.429926
347.235836,45,543.939906
257.505522,32,546.111392
252.430353,30,550.204221
393.659261,53,565.576044
360.055845,48,580.051036
381.112468,51,585.079841
343.279374,45,592.611016
366.756656,49,599.104188
331.853125,42,608.621858
338.642451,43,615.004309
328.186786,42,616.314324
363.323581,49,618.402355
267.229338,33,619.716726
357.832041,46,625.139984
332.224162,42,628.022933
402.621235,55,645.189377
354.92556,44,656.714857
334.063209,44,663.952177
114.395183,13,663.968795
209.089855,24,666.452051
304.284341,38,675.66843
409.481703,56,682.155776
411.03144,53,692.554194
385.007922,51,696.503494
399.24484,54,702.059477
312.3328,40,702.499747
377.193225,49,719.988375
238.651949,29,732.891891
390.359249,51,743.300016
429.333431,58,757.517209
415.636741,56,774.967262
414.925387,54,780.616306
378.348659,50,788.797573
272.218962,34,791.360938
308.042461,41,791.925271
9.457251,1,791.926071
355.613066,46,797.468683
293.573398,35,800.31813
367.677169,50,804.333235
354.819948,46,808.615268
361.591637,50,812.183423
377.014675,50,818.241846
297.839872,38,819.820312
370.448918,50,826.883973
378.489077,49,832.51767
367.442781,50,847.590972
300.865438,39,849.956569
410.098239,55,864.245529
397.281355,52,874.159542
385.217643,50,888.774354
282.087071,36,890.486484
414.380315,57,896.93861
284.497808,35,898.992549
356.496378,48,905.812006
351.987044,47,912.080178
212.155704,25,915.573044
240.859147,29,928.442303
279.879711,34,936.812072
339.935124,45,940.794501
315.929232,41,943.261016
397.100876,52,950.630131
354.753131,47,953.518415
334.57888,44,958.995009
215.075523,25,966.006922
425.658188,56,975.458226
412.57209,55,989.967943
377.029796,48,1004.713018
372.002095,49,1008.417403
401.493314,53,1021.579688
378.849802,50,1028.642182
380.908174,51,1036.670958
392.703344,53,1046.943748
326.62404,43,1051.087593
227.789619,27,1054.436847
398.764378,55,1062.168595
383.683586,50,1068.320951
368.419325,48,1086.959728
351.070273,47,1091.779478
348.259272,45,1097.032137
358.185704,49,1100.009127
312.576936,39,1100.51639
332.586237,43,1101.411048
41.517189,5,1101.420628
334.299886,44,1101.907439
311.549074,41,1109.540528
327.421172,43,1117.173848
334.548814,46,1117.735994
357.459623,46,1130.974941
282.791708,34,1134.1845
356.44419,47,1135.859671
372.416891,49,1141.498996
364.342692,48,1147.690273
403.34562,54,1154.844347
438.087595,60,1165.697842
235.961519,29,1176.126518
378.204513,53,1176.826474
312.596137,41,1183.352582
345.294184,47,1183.816272
330.475099,43,1185.968988
328.770168,42,1190.212729
334.234163,43,1193.674518
387.060708,53,1206.351754
345.937356,46,1208.967138
339.405369,45,1223.698684
350.298104,47,1230.758132
283.188436,35,1242.092776
384.874477,51,1260.159214
253.677771,32,1266.569174
435.209353,58,1271.138965
382.994784,52,1286.964708
398.975917,54,1292.636909
328.883,44,1304.47014
328.247899,43,1316.433481
357.76109,47,1321.527216
367.251723,48,1325.431188
435.136631,59,1334.090196
373.004203,48,1342.770841
255.328651,27,1346.651663
313.973345,39,1350.121645
430.566116,57,1366.665628
353.864455,45,1367.309534
262.847847,31,1375.595218
251.43928,27,1384.364829
367.457859,47,1394.983112
396.405787,49,1409.171933
387.216482,50,1422.521888
60.583787,7,1424.501857
413.04707,57,1425.131511
418.58579,59,1444.094157
398.146869,51,1454.79861
192.236965,24,1463.758961
330.876413,44,1468.939728
254.755789,30,1476.861465
409.645522,56,1479.110664
375.788476,50,1484.102609
374.273512,50,1498.72685
341.154259,48,1504.468048
285.781574,38,1509.479559
63.3701,7,1509.485448
299.122685,38,1516.10307
394.607615,54,1533.588218
256.257718,31,1538.794196
348.932157,48,1549.047703
310.921682,41,1557.925785
336.37312,46,1573.503328
273.427283,36,1582.287888
317.77051,42,1594.812516
292.627214,39,1603.706555
300.485489,40,1616.279989
316.329218,42,1625.681368
356.043993,48,1650.841398
378.18895,51,1653.751876
388.492302,52,1673.89588
326.076242,40,1677.670716
380.870763,52,1691.379893
408.713771,54,1704.047141
403.14712,57,1719.124747
385.643803,52,1730.614391
360.837735,49,1741.217389
342.433743,45,1750.810126
326.828793,45,1764.89702
257.253918,34,1769.116738
370.792616,52,1784.837935
423.06767,58,1803.868841
85.86927,10,1803.873839
350.112583,49,1807.416053
145.407134,17,1809.557426
343.771631,46,1810.021195
341.818781,46,1827.757428
328.759944,45,1835.406858
348.398344,48,1848.941406
224.124808,29,1852.887232
327.502044,46,1865.814694
266.926749,33,1876.611697
153.531912,17,1880.196094
354.843224,48,1891.468315
336.873888,45,1909.397274
303.622251,38,1911.844057
54.870751,6,1911.848702
340.473644,47,1922.609741
356.391713,50,1937.743076
158.274228,20,1942.630622
289.512738,37,1951.688044
333.583125,44,1962.705843
312.757156,42,1970.746341
361.574191,49,1992.329514
105.55573,13,1992.34595
273.059398,35,2003.141291
387.931943,51,2015.280124
288.881896,38,2015.819912
324.227855,43,2018.939633
328.321398,44,2019.852647
252.687748,34,2020.983973
287.814841,36,2028.824143
264.757843,35,2040.753176
357.701945,48,2053.990169
431.000235,60,2066.522563
324.351743,44,2076.211874
264.410574,35,2076.666468
154.968179,19,2082.582432
390.472075,54,2088.546167
346.022435,46,2103.346266
360.862711,48,2111.32355
327.712238,44,2136.640673
373.605095,51,2138.849236
359.567392,49,2154.758651
307.2658,40,2155.225838
353.48191,47,2161.965763
394.918915,56,2176.402525
364.437902,49,2177.355229
319.567305,44,2180.106999
114.14387,13,2186.969176
435.634836,57,2192.779443
288.128947,37,2197.158734
248.617353,31,2206.425422
361.872762,47,2211.215619
359.283742,47,2214.440114
334.288554,44,2219.916081
342.543978,45,2222.263394
300.819719,40,2226.98685
269.797351,35,2238.36207
385.078241,52,2245.310978
334.975323,43,2249.703178
369.918267,46,2258.494999
334.90058,45,2262.832447
408.74243,56,2284.077144
310.528661,39,2288.51401
307.264036,44,2305.39103
249.118334,32,2314.263111
393.317486,54,2325.527498
296.356608,40,2342.530675
395.398903,52,2351.525334
317.320868,42,2368.609634
352.288821,47,2378.237282
406.356326,54,2390.3728
241.040837,29,2399.208312
225.78003,28,2399.233874
307.229457,41,2406.020046
266.032522,34,2409.80387
326.172079,43,2420.851457
332.148813,42,2430.149836
245.904308,32,2438.399495
300.46379,39,2458.974303
334.039251,40,2465.69238
205.302757,25,2471.70817
459.3429,56,2472.501219
379.30775,52,2487.429428
237.28878,28,2491.729705
337.340379,47,2501.076612
342.764508,45,2513.253304
389.704179,50,2517.865098
180.21089,21,2520.202949
331.610464,46,2540.152788
327.187645,44,2542.797548
328.486191,44,2543.211904
256.701676,31,2555.280755
348.046305,48,2562.033928
338.87919,45,2562.576548
358.658495,48,2578.797714
245.926891,30,2581.209019
288.943377,37,2581.802247
290.749511,40,2582.353548
350.307848,47,2585.662247
334.689656,45,2599.171367
339.048342,47,2599.646065
297.805858,38,2611.845223
251.99588,32,2614.434776
345.876748,48,2624.766746
271.939224,34,2633.030691
374.67758,50,2644.823212
354.074691,48,2655.434239
343.726901,39,2660.452529
422.855404,57,2663.066263
410.261504,56,2678.082936
375.321432,48,2689.87849
322.374323,43,2701.351631
339.782321,44,2701.845553
172.367864,22,2712.470394
382.89727,53,2718.849164
362.081904,49,2738.90325
279.18221,36,2742.645648
131.588876,15,2753.269038
366.250907,52,2758.485877
370.280949,50,2775.501294
281.595202,36,2776.845933
390.163333,53,2786.374095
353.23035,48,2797.519336
387.62796,56,2811.042404
298.887665,40,2819.609246
369.065979,49,2837.240748
314.444519,41,2842.251245
353.969022,47,2846.947531
335.521296,44,2866.433417
375.885081,51,2872.289305
308.412017,41,2882.437853
323.399586,43,2886.251251
351.279808,48,2891.00179
392.522641,52,2900.007739
318.799204,43,2904.887979
268.643746,33,2909.145872
279.216712,36,2915.764616
314.626314,41,2920.096865
270.25738,37,2923.584227
306.714292,40,2927.372107
294.522783,39,2931.447506
263.721211,34,2941.98645
388.505397,52,2946.402903
348.42722,49,2953.713492
187.861476,21,2953.726946
356.629634,48,2962.443659
334.666553,46,2965.488755
292.183134,38,2969.326378
336.247654,44,2978.491553
309.588861,43,2981.5202
385.789349,54,2989.52497
161.625803,20,2989.538079
172.658304,21,2993.54519
380.017624,52,3000.055086
401.664434,55,3003.553822
363.433293,48,3010.702516
137.579718,16,3010.712407
356.046102,47,3018.225618
374.925305,50,3026.311769
373.74896,49,3028.844644
288.504442,38,3033.884839
334.152298,45,3040.973186
386.345474,52,3045.134597
321.289157,42,3053.667427
381.63428,51,3054.107076
356.538398,50,3066.980756
416.212498,58,3073.532494
383.797972,53,3075.221392
36.048232,4,3075.225176
337.46418,46,3082.781936
365.599223,49,3095.391694
355.99443,48,3100.70385
391.863026,52,3101.160635
364.238933,49,3107.679049
336.235228,46,3108.069775
90.745823,10,3111.696341
344.109774,48,3113.125282
320.990729,43,3118.044479
306.504474,40,3127.921635
383.11293,52,3139.532417
252.694712,31,3146.557565
378.375274,50,3165.350152
333.558714,44,3170.729788
265.503041,35,3179.113225
352.354138,47,3185.89564
348.107637,47,3190.487185
247.227958,29,3202.398275
368.48505,49,3225.012345
348.282406,48,3232.490001
360.489611,49,3245.445065
367.838239,50,3254.595448
312.817571,44,3271.639499
413.20115,55,3280.786382
383.168612,53,3289.331709
317.276834,43,3292.17937
331.789012,43,3312.260548
375.471664,51,3312.838175
413.657424,58,3326.082324
369.525579,50,3342.569346
287.788999,35,3347.425206
94.234163,11,3347.430636
290.307277,36,3349.989146
319.456697,41,3367.422542
446.088197,50,3376.985506
365.893973,51,3380.804728
348.312663,46,3383.967385
321.862888,42,3400.057849
284.900836,38,3411.130527
332.774252,42,3416.50334
370.204538,50,3430.147545
263.26761,34,3437.638318
343.4028,47,3445.336515
277.121548,36,3446.595923
364.504286,48,3464.815894
211.09892,25,3465.593777
344.588074,46,3470.265647
340.487263,44,3472.267493
356.001695,51,3494.184036
345.300353,46,3501.850314
357.682746,48,3508.132845
245.194178,31,3510.243196
401.47988,55,3521.899715
409.7285,55,3525.210314
338.034288,45,3537.056436
392.052547,55,3550.004515
384.661943,49,3570.504019
385.712501,52,3579.065164
373.787531,49,3583.400229
237.647728,29,3591.199836
323.653128,42,3593.355884
394.143247,54,3616.099071
309.212499,40,3625.104004
369.146417,51,3642.934818
329.63017,44,3651.364307
315.737663,42,3672.368521
392.605559,54,3682.844942
227.403782,29,3685.746895
389.591311,54,3695.964288
331.916678,44,3700.751581
319.571992,43,3719.186663
411.075951,58,3721.599083
297.844181,36,3732.377596
347.31163,46,3744.112245
383.431871,51,3771.609478
355.203882,48,3785.385518
358.091887,47,3799.113697
319.464925,41,3816.917505
396.33273,57,3842.617346
359.329356,48,3855.50045
333.871458,45,3869.403897
338.729697,44,3890.921954
376.083433,53,3891.363916
400.316542,54,3904.447637
294.564813,39,3908.980082
338.486632,45,3934.628051
343.30317,47,3948.319723
361.56017,50,3968.981686
351.090101,49,3982.652501
264.565638,35,3992.905257
341.348747,44,4006.413854
306.846955,41,4017.743281
370.084297,50,4044.227066
380.342448,51,4044.712047
392.859262,54,4060.485098
361.20044,47,4074.463163
380.581685,49,4085.057791
376.868042,51,4105.395054
372.125769,49,4109.913775
334.705473,46,4136.98989
249.521828,33,4150.745734
399.775891,56,4163.013122
323.19691,44,4163.93296
323.084709,42,4172.224483
331.500289,44,4172.625961
424.649256,48,4191.40371
326.232229,43,4200.754372
338.26001,45,4205.279996
226.81474,29,4219.035141
373.424368,51,4228.857234
176.527538,21,4242.557335
200.05946,25,4255.611649
377.634299,53,4268.456836
253.207956,32,4273.262878
278.037995,36,4287.26048
377.787162,51,4304.380247
353.264822,40,4318.032255
277.169907,34,4326.205319
340.591588,39,4330.862382
263.600192,33,4343.985373
378.332847,52,4350.233277
332.072812,46,4366.298314
309.278253,41,4372.088802
248.191663,30,4381.445445
386.357051,52,4386.682757
330.879228,41,4405.392658
188.369135,23,4405.413652
242.633444,30,4417.452837
332.12711,43,4430.85008
376.500474,52,4434.310689
327.362198,44,4452.553483
373.653854,49,4461.535875
328.912834,44,4479.862044
345.751277,46,4493.796956
411.584563,46,4503.576036
335.579565,44,4517.764145
329.286162,45,4528.217679
415.839452,57,4529.234937
394.380606,53,4540.097239
319.824872,42,4554.044083
385.055334,52,4560.054753
349.716711,47,4572.971778
368.380672,50,4599.77714
342.1955,47,4613.496791
380.25936,50,4633.693913
388.333642,53,4641.509394
289.744854,36,4654.399619
323.687823,46,4678.495676
229.828164,29,4688.437379
376.406712,51,4692.057045
323.982563,42,4709.152908
426.984712,57,4718.149758
224.441931,28,4732.218595
288.270366,37,4751.255482
237.745232,30,4751.27652
295.355863,39,4774.873151
333.17137,43,4779.843993
373.097795,52,4793.128667
436.888257,58,4802.792568
261.025764,33,4805.565839
283.40338,34,4825.153896
420.09394,56,4839.193458
365.656045,49,4867.032427
342.869977,47,4877.752791
80.811317,9,4888.847865
384.34575,52,4896.164637
279.416476,35,4905.188247
322.343965,45,4907.133834
241.615974,29,4918.555399
305.661253,41,4924.451922
200.500717,24,4936.53198
333.681152,43,4950.21417
390.739809,52,4969.316854
299.910834,38,4982.329228
243.886188,31,4986.398154
234.08002,28,4998.909434
313.260558,42,5012.735104
343.837892,45,5026.459867
356.406755,51,5048.589983
433.298213,60,5070.4309
378.55851,50,5077.33123
374.699038,53,5100.025693
385.764593,52,5115.965449
354.368473,49,5129.739795
362.521934,47,5156.540409
311.357544,40,5158.656471
381.006687,52,5182.526963
345.237478,47,5195.354292
271.286285,38,5208.96183
252.974868,32,5222.592314
394.466281,55,5250.005661
314.099844,40,5263.016372
342.719798,44,5274.891615
354.449603,46,5284.557873
336.72867,44,5289.767999
424.05157,57,5304.854332
303.924593,38,5318.531579
180.475291,20,5332.264613
422.893462,59,5355.037107
376.509359,52,5368.098289
297.600214,38,5372.532604
382.380358,52,5373.869172
393.031656,55,5376.954732
35.444449,4,5376.956789
403.618438,57,5395.296623
375.006129,51,5398.799649
332.961834,43,5411.675503
285.820302,36,5423.948722
360.900486,48,5427.720292
349.16184,47,5449.858213
407.904496,54,5476.955435
311.005349,42,5490.929183
395.032589,55,5517.967197
231.453282,29,5523.042674
368.476299,50,5533.65853
378.899803,52,5548.668038
341.567765,45,5558.438337
323.109307,43,5565.152165
143.453973,16,5577.94993
277.314295,36,5591.67437
340.612326,46,5610.923507
383.806702,51,5623.380166
394.693575,52,5634.78533
373.027868,51,5648.4625
252.946749,32,5662.427281
302.508346,39,5680.852431
327.840593,43,5686.719953
316.676895,43,5698.753149
416.669377,57,5715.823518
278.72021,37,5729.421013
359.691005,42,5729.890084
9.087438,1,5737.792593
405.083373,55,5745.414622
391.145961,53,5770.685198
345.239359,48,5782.724953
320.255383,42,5795.64227
298.663602,36,5804.153338
206.465891,26,5818.160711
384.515113,52,5831.313754
254.187314,30,5832.082548
325.881465,42,5851.461764
257.317733,32,5864.864783
257.937965,34,5872.399635
373.323123,50,5886.076263
353.050259,46,5908.740971
248.852441,32,5922.390013
388.483147,53,5936.09404
321.088698,42,5963.147774
343.384892,43,5970.591301
412.307465,58,5978.308214
360.804863,49,5980.501201
353.311595,48,5997.365
393.163699,51,6011.112281
379.356488,51,6038.53723
358.10086,49,6042.970225
196.116211,24,6043.467267
348.645094,46,6057.247081
416.119078,56,6066.529418
380.266361,51,6094.345115
289.466266,39,6106.912674
364.657883,48,6114.45632
306.483614,41,6123.444763
365.577699,52,6147.691745
279.325272,37,6154.924784
414.320271,53,6159.682047
381.417475,55,6179.258969
297.204338,37,6179.736273
412.556648,56,6205.859953
314.522201,42,6219.593508
382.714198,51,6247.007353
132.960621,15,6247.014777
304.703449,41,6260.127712
384.437515,52,6274.116997
235.993276,30,6278.758393
384.20255,52,6300.874666
394.455606,54,6314.362765
295.670655,38,6314.809073
218.86492,28,6325.623604
388.454806,51,6332.426169
368.172931,49,6358.396379
333.92177,45,6372.16327
418.650363,58,6400.084589
364.014499,49,6420.855251
375.647762,48,6430.517692
380.667031,51,6450.458927
318.666508,42,6457.438648
274.057982,36,6457.831714
357.801777,50,6468.872086
343.951833,46,6481.693756
381.758491,53,6509.058169
344.660876,43,6511.102682
337.493733,46,6523.78829
325.673765,43,6546.309354
390.340688,53,6549.053302
349.612349,46,6576.221513
231.752471,28,6590.29332
375.509677,50,6604.263858
268.812642,33,6612.611478
363.627482,47,6620.986207
346.476379,48,6635.045904
327.304488,42,6644.615189
393.051941,54,6652.018782
322.535833,43,6679.397316
325.078632,43,6683.236888
420.872727,58,6706.811133
381.78272,51,6720.784284
248.008706,31,6734.525897
308.882638,40,6762.517358
308.13567,42,6776.452243
367.082277,48,6789.521711
316.692434,43,6817.50965
367.340207,51,6831.49486
173.648688,21,6835.605169
358.661731,48,6836.598014
316.04961,43,6849.407586
401.817564,56,6867.683262
294.516326,39,6877.870361
309.072848,40,6891.224917
415.168588,56,6917.360934
209.765221,26,6931.034786
347.900809,47,6944.70359
108.752823,12,6946.765258
333.34481,45,6958.633297
219.466406,28,6972.397599
273.262301,34,6974.355911
261.730932,35,6988.352114
362.882384,49,7011.86668
327.127261,44,7015.262112
243.498517,28,7028.992252
330.376369,41,7043.007822
348.064202,47,7056.349724
379.166589,51,7063.510043
171.655598,21,7065.792418
342.483165,46,7079.4599
238.82843,29,7093.155492
187.095112,22,7098.6256
230.568004,29,7106.854017
324.975705,43,7120.543284
357.547842,47,7126.676245
388.966342,55,7128.994942
391.425527,53,7143.195626
228.044779,26,7155.185134
369.055992,50,7155.626125
368.023056,50,7182.027688
188.704148,23,7194.371682
333.41035,45,7203.012366
359.837553,49,7216.685493
333.759742,43,7242.265168
340.310978,47,7244.424356
357.967606,49,7245.220285
184.526532,22,7256.309855
236.894425,27,7256.322631
306.064846,41,7266.16989
262.046875,34,7280.183707
322.611453,41,7288.245151
405.711093,57,7308.719147
430.04693,58,7336.12868
429.856466,59,7349.821571
347.934115,46,7363.274636
312.556298,42,7375.75504
325.427946,44,7403.168429
291.463892,38,7404.479028
365.877003,52,7404.94117
400.246973,56,7419.695359
327.90593,44,7423.313808
340.568619,45,7444.029052
395.669208,53,7458.304235
337.279437,46,7470.840118
313.070187,41,7481.685599
388.597809,53,7485.25439
161.655202,20,7498.218149
372.08881,50,7511.865431
321.797243,42,7516.06743
328.321493,45,7541.706739
288.650876,40,7550.351779
343.729366,46,7565.802173
352.309859,47,7578.511917
245.863436,31,7588.34808
225.819328,27,7588.792856
307.893768,37,7601.858389
339.590318,45,7603.95924
411.747385,54,7604.815367
363.759603,49,7605.765892
366.744244,50,7606.25631
326.343051,41,7620.218576
414.680017,57,7636.576688
324.607902,42,7663.161885
206.81298,27,7663.174981
268.058542,35,7676.840642
271.375231,37,7693.464033
331.022171,45,7705.970434
321.050229,44,7719.97744
276.857436,35,7731.872034
291.182439,36,7758.920177
379.378801,52,7772.248117
451.592558,58,7785.858239
324.879217,42,7799.768625
267.462891,35,7811.655655
376.913437,52,7814.632634
254.660629,33,7826.856152
223.097773,28,7828.04052
384.866309,52,7828.891945
340.545724,43,7841.921143
335.38463,46,7855.91309
290.448654,38,7857.443047
413.516713,56,7862.011649
397.492845,55,7877.006869
317.688904,40,7881.639191
371.278408,51,7882.487239
363.523774,49,7882.88346
282.384436,40,7884.345654
311.744051,40,7890.255832
320.20713,41,7901.247557
353.49912,48,7915.039016
369.780399,51,7925.252657
393.48978,51,7939.70268
332.253686,43,7951.55384
366.255889,50,7965.561346
404.221547,54,7978.398048
306.592158,41,7996.8025
326.63419,40,8009.801036
334.780325,43,8023.813711
343.71105,47,8047.491628
302.024414,41,8053.033118
386.035737,52,8079.419173
386.629579,53,8087.957597
